cluster_id,anchor_building_id,anchor_property_type,member_count,total_buildings,total_sqft,total_thermal_load_mmbtu,total_cooling_load_tons,avg_distance_m,max_distance_m,epb_count,epb_percentage,total_penalty_exposure,opt_in_count,high_thermal_demand_count,property_type_diversity,members,thermal_diversity_score,economic_potential_score
cluster_3757,3757,Data Center,25,26,2169194.0,104351.95999999999,5422.985,303.3890991407295,486.59089146155765,0,0.0,10478788.9983,0,20,5,"[{'building_id': '3752', 'distance_m': 80.03841131859406, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3775', 'distance_m': 125.05732016867262, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3754', 'distance_m': 148.6519610423991, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3760', 'distance_m': 164.07330228244427, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '6248', 'distance_m': 171.61068817229895, 'property_type': 'Residence Hall/Dormitory', 'is_epb': False}, {'building_id': '3749', 'distance_m': 182.7881306937273, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3759', 'distance_m': 187.55335516686335, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3751', 'distance_m': 226.39946230966916, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3768', 'distance_m': 228.69347537033724, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3767', 'distance_m': 260.79283405188, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3758', 'distance_m': 276.1717719136539, 'property_type': 'Residence Hall/Dormitory', 'is_epb': False}, {'building_id': '3750', 'distance_m': 277.95281515279146, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3766', 'distance_m': 332.2640998984713, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3747', 'distance_m': 345.0509054875481, 'property_type': 'Residence Hall/Dormitory', 'is_epb': False}, {'building_id': '3769', 'distance_m': 348.37373371073744, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3746', 'distance_m': 355.89259850361134, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3745', 'distance_m': 361.09371213621597, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3755', 'distance_m': 400.83352295626435, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3756', 'distance_m': 416.44558679598794, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3771', 'distance_m': 417.7580410748241, 'property_type': 'K-12 School', 'is_epb': False}, {'building_id': '3770', 'distance_m': 417.7580410748241, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '5302', 'distance_m': 435.11958642074745, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3748', 'distance_m': 466.68336443593995, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3793', 'distance_m': 471.07986691817615, 'property_type': 'College/University', 'is_epb': False}, {'building_id': '3683', 'distance_m': 486.59089146155765, 'property_type': 'Residence Hall/Dormitory', 'is_epb': False}]",0.038461538461538464,70.38461538461539
cluster_1662,1662,Hotel,15,16,1650011.0,48149.5154,4125.0275,318.70548797480205,472.0464283448402,0,0.0,2874382.9551,0,5,7,"[{'building_id': '1592', 'distance_m': 143.02301185928266, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1591', 'distance_m': 181.07090660558706, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1679', 'distance_m': 203.31358955383573, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '1672', 'distance_m': 207.1169195059329, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '1671', 'distance_m': 229.58609742075618, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '1588', 'distance_m': 280.7173202891568, 'property_type': 'Office', 'is_epb': False}, {'building_id': '1595', 'distance_m': 312.40082552217575, 'property_type': 'Office', 'is_epb': False}, {'building_id': '1677', 'distance_m': 338.0934185992678, 'property_type': 'Other - Services', 'is_epb': False}, {'building_id': '1681', 'distance_m': 351.7818189620377, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1676', 'distance_m': 375.20101661298173, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1589', 'distance_m': 394.3287631734511, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5152', 'distance_m': 408.5755841169556, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '1604', 'distance_m': 430.99199215010543, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1657', 'distance_m': 452.3346269056647, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '1607', 'distance_m': 472.0464283448402, 'property_type': 'K-12 School', 'is_epb': False}]",0.0,70.0
cluster_1198,1198,Distribution Center,17,18,1777203.0,63378.22882999999,4443.0075,307.68952939676797,498.4171663116567,0,0.0,14645830.215,0,0,7,"[{'building_id': '1197', 'distance_m': 106.83653250667113, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1194', 'distance_m': 169.8943115798304, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '5901', 'distance_m': 175.568689112304, 'property_type': 'Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1195', 'distance_m': 207.312080160851, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1192', 'distance_m': 223.8606210826185, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '6063', 'distance_m': 278.2984011474241, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1193', 'distance_m': 279.53446311745597, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1187', 'distance_m': 290.092052164917, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1189', 'distance_m': 334.0488377660819, 'property_type': 'Other', 'is_epb': False}, {'building_id': '1203', 'distance_m': 348.69022453796686, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1186', 'distance_m': 351.0597042983043, 'property_type': 'non-refrigerated warehouse', 'is_epb': False}, {'building_id': '1202', 'distance_m': 353.14941523814406, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1191', 'distance_m': 354.58120612962875, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1167', 'distance_m': 378.1398636446717, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1168', 'distance_m': 420.1913973019985, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1184', 'distance_m': 461.0470336445311, 'property_type': 'Mixed Use Property', 'is_epb': False}, {'building_id': '1181', 'distance_m': 498.4171663116567, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}]",0.0,70.0
cluster_6420,6420,Manufacturing/Industrial Plant,10,11,1901821.0,63070.49657999999,4754.5525,312.51927747078184,466.1727690733396,0,0.0,14757969.205500001,0,0,5,"[{'building_id': '1583', 'distance_m': 97.78546134362637, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '5556', 'distance_m': 234.16770750760986, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1585', 'distance_m': 272.84614140474605, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '5836', 'distance_m': 300.3759726469849, 'property_type': 'Mixed Use Property', 'is_epb': False}, {'building_id': '1580', 'distance_m': 319.5530093117036, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '6421', 'distance_m': 327.5280679299197, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '5837', 'distance_m': 327.5280679299197, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '5562', 'distance_m': 353.68748904584135, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '6270', 'distance_m': 425.5480885141273, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1581', 'distance_m': 466.1727690733396, 'property_type': 'Office', 'is_epb': False}]",0.0,70.0
cluster_1471,1471,Manufacturing/Industrial Plant,16,17,1529712.0,61288.67598,3824.28,341.4013682501585,492.8530509913623,0,0.0,15834601.5336,0,0,5,"[{'building_id': '4811', 'distance_m': 62.003414501092266, 'property_type': 'Office', 'is_epb': False}, {'building_id': '1472', 'distance_m': 91.84053576591425, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1499', 'distance_m': 229.2989970107601, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1469', 'distance_m': 260.92285342871406, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1500', 'distance_m': 273.2763097568063, 'property_type': 'Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1470', 'distance_m': 275.9399328230939, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1503', 'distance_m': 316.10064622925785, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1450', 'distance_m': 356.33082906899324, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1514', 'distance_m': 366.99065507645145, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1518', 'distance_m': 380.21815206058193, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1462', 'distance_m': 435.96134221792005, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1476', 'distance_m': 474.9333549322329, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1429', 'distance_m': 477.21949433347146, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1520', 'distance_m': 477.70723727174163, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1517', 'distance_m': 490.8250865341424, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1468', 'distance_m': 492.8530509913623, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}]",0.0,70.0
cluster_5340,5340,Retail Store,28,29,2976885.0,174839.61928999997,7442.2125,353.648011208742,488.64567862080446,0,0.0,20758223.2293,0,11,7,"[{'building_id': '3466', 'distance_m': 196.7756035038999, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3450', 'distance_m': 209.10490874742453, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3456', 'distance_m': 209.59873394560822, 'property_type': 'Mixed Use Property', 'is_epb': False}, {'building_id': '3447', 'distance_m': 223.3244955990596, 'property_type': 'Office', 'is_epb': False}, {'building_id': '3465', 'distance_m': 242.27391002774982, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '5818', 'distance_m': 252.1718159160252, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '5266', 'distance_m': 274.6756958366153, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3467', 'distance_m': 283.62721188649857, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3448', 'distance_m': 284.059518192425, 'property_type': 'Supermarket/Grocery Store', 'is_epb': False}, {'building_id': '5218', 'distance_m': 327.3569743457356, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5124', 'distance_m': 327.3569743457356, 'property_type': 'Office', 'is_epb': False}, {'building_id': '6301', 'distance_m': 332.7532908128044, 'property_type': 'Office', 'is_epb': False}, {'building_id': '6113', 'distance_m': 336.9051618723424, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5809', 'distance_m': 356.93666079338357, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3444', 'distance_m': 379.2459512134262, 'property_type': 'Office', 'is_epb': False}, {'building_id': '3441', 'distance_m': 388.97091000305545, 'property_type': 'Retail Store', 'is_epb': False}, {'building_id': '5312', 'distance_m': 396.1856780069687, 'property_type': 'Office', 'is_epb': False}, {'building_id': '6178', 'distance_m': 399.3725260035148, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '3440', 'distance_m': 399.95007829656834, 'property_type': 'Office', 'is_epb': False}, {'building_id': '3442', 'distance_m': 416.59791062471834, 'property_type': 'Office', 'is_epb': False}, {'building_id': '3400', 'distance_m': 419.5436328736231, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5715', 'distance_m': 425.7048126549078, 'property_type': 'MIXED USE PROPERTY', 'is_epb': False}, {'building_id': '6212', 'distance_m': 441.7374416950436, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '5873', 'distance_m': 463.3975417975886, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5874', 'distance_m': 463.6879801871918, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '5872', 'distance_m': 475.0013528410237, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '6399', 'distance_m': 487.18186320103456, 'property_type': 'Office', 'is_epb': False}, {'building_id': '3439', 'distance_m': 488.64567862080446, 'property_type': 'Office', 'is_epb': False}]",0.0,70.0
cluster_3542,3542,Manufacturing/Industrial Plant,11,12,1840845.0,89444.31839,4602.1125,268.79669554402255,487.1500726923429,0,0.0,15983869.455,0,6,5,"[{'building_id': '5619', 'distance_m': 116.57613926374098, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '6179', 'distance_m': 128.00887110998306, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '5272', 'distance_m': 154.5692373245503, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '3389', 'distance_m': 185.25646920615458, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '6303', 'distance_m': 241.41502737549337, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3388', 'distance_m': 285.6733810424923, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3391', 'distance_m': 318.25659831417306, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '3535', 'distance_m': 320.2195671419907, 'property_type': 'Repair Services (Vehicle, Shoe, Locksmith, Etc.)', 'is_epb': False}, {'building_id': '3539', 'distance_m': 342.17872031188506, 'property_type': 'Retail Store', 'is_epb': False}, {'building_id': '3533', 'distance_m': 377.4595672014418, 'property_type': 'Supermarket/Grocery Store', 'is_epb': False}, {'building_id': '3537', 'distance_m': 487.1500726923429, 'property_type': 'Retail Store', 'is_epb': False}]",0.0,70.0
cluster_5890,5890,Multifamily Housing,11,12,1972854.0,198919.37225999997,4932.135,278.7133030909504,492.88369282198545,0,0.0,60321324.6162,0,7,6,"[{'building_id': '1768', 'distance_m': 89.0930059639557, 'property_type': 'Library', 'is_epb': False}, {'building_id': '5350', 'distance_m': 129.92639561364865, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '1791', 'distance_m': 144.710908745753, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '1792', 'distance_m': 161.75865460136905, 'property_type': 'Medical Office', 'is_epb': False}, {'building_id': '1772', 'distance_m': 201.40662737600232, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '1782', 'distance_m': 214.91645109609664, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '1771', 'distance_m': 336.70919686744054, 'property_type': 'Supermarket/Grocery Store', 'is_epb': False}, {'building_id': '1762', 'distance_m': 401.27233220763816, 'property_type': 'ADULT EDUCATION', 'is_epb': False}, {'building_id': '1790', 'distance_m': 445.8388889263966, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '1753', 'distance_m': 447.3301797801682, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '5524', 'distance_m': 492.88369282198545, 'property_type': 'Multifamily Housing', 'is_epb': False}]",0.0,70.0
cluster_1204,1204,Manufacturing/Industrial Plant,24,25,2011163.0,112686.18956,5027.9075,336.0718841053716,495.3027765999782,0,0.0,41992835.0901,0,0,5,"[{'building_id': '1613', 'distance_m': 141.46291554215608, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1602', 'distance_m': 148.94572622679448, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1270', 'distance_m': 153.96763754207817, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1612', 'distance_m': 159.1548532215381, 'property_type': 'Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1268', 'distance_m': 170.18760519748616, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1600', 'distance_m': 229.56585012284722, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1262', 'distance_m': 249.72631045913403, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1269', 'distance_m': 272.81561668399337, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1261', 'distance_m': 323.88827834183485, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1601', 'distance_m': 334.2540344349646, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1259', 'distance_m': 346.0692709584488, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1267', 'distance_m': 356.7902227784079, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1616', 'distance_m': 378.1259963122107, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1260', 'distance_m': 384.755031115304, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '5629', 'distance_m': 395.3581818069986, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1252', 'distance_m': 407.4435750357479, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1621', 'distance_m': 408.0402747727391, 'property_type': 'Distribution Center', 'is_epb': False}, {'building_id': '1596', 'distance_m': 412.5100671470802, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1615', 'distance_m': 427.67675618063817, 'property_type': 'Food Service', 'is_epb': False}, {'building_id': '1251', 'distance_m': 432.33439264471536, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1258', 'distance_m': 461.737931352286, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '1623', 'distance_m': 481.4920039134508, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1264', 'distance_m': 494.1199101380861, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '1266', 'distance_m': 495.3027765999782, 'property_type': 'Distribution Center', 'is_epb': False}]",0.0,70.0
cluster_2053,2053,Indoor Arena,9,10,1576583.0,85787.47066,3941.4575,281.21507225767084,426.57442055598557,0,0.0,62115343.2573,0,0,8,"[{'building_id': '2058', 'distance_m': 152.73832882842342, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '5815', 'distance_m': 157.86654589658633, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '2060', 'distance_m': 157.86654589658633, 'property_type': 'Museum', 'is_epb': False}, {'building_id': '2057', 'distance_m': 232.25367766380555, 'property_type': 'Stadium (Closed)', 'is_epb': False}, {'building_id': '2042', 'distance_m': 277.3103450764008, 'property_type': 'Data Center', 'is_epb': False}, {'building_id': '6108', 'distance_m': 343.14673740913025, 'property_type': 'Bar/Nightclub', 'is_epb': False}, {'building_id': '6109', 'distance_m': 385.6606589626842, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5206', 'distance_m': 397.5183900294352, 'property_type': 'Stadium (Closed)', 'is_epb': False}, {'building_id': '2054', 'distance_m': 426.57442055598557, 'property_type': 'Office', 'is_epb': False}]",0.1,70.0
cluster_2151,2151,Manufacturing/Industrial Plant,20,21,2948437.0,140084.22147999998,7371.0925,293.69104050336074,461.60624267586,0,0.0,30788349.472499996,0,6,9,"[{'building_id': '2153', 'distance_m': 47.44690768689421, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '2152', 'distance_m': 123.48228502290218, 'property_type': 'Non-Refrigerated Warehouse', 'is_epb': False}, {'building_id': '6030', 'distance_m': 157.4364583647236, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '6143', 'distance_m': 184.72503944044294, 'property_type': 'Office', 'is_epb': False}, {'building_id': '6141', 'distance_m': 219.5232513133875, 'property_type': 'Office', 'is_epb': False}, {'building_id': '6190', 'distance_m': 235.99576084055568, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '6142', 'distance_m': 256.35214713828555, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '5845', 'distance_m': 266.4428451037246, 'property_type': 'MIXED USE PROPERTY', 'is_epb': False}, {'building_id': '2156', 'distance_m': 276.99264179267846, 'property_type': 'Other - Restaurant/Bar', 'is_epb': False}, {'building_id': '6272', 'distance_m': 298.3836662263155, 'property_type': 'Office', 'is_epb': False}, {'building_id': '6017', 'distance_m': 308.102514077748, 'property_type': 'Office', 'is_epb': False}, {'building_id': '6148', 'distance_m': 314.54610961138656, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '5844', 'distance_m': 317.8241357444338, 'property_type': 'Office', 'is_epb': False}, {'building_id': '6145', 'distance_m': 327.6084793646837, 'property_type': 'Office', 'is_epb': False}, {'building_id': '2068', 'distance_m': 395.3887239171773, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5675', 'distance_m': 396.33927711683435, 'property_type': 'Manufacturing/Industrial Plant', 'is_epb': False}, {'building_id': '2158', 'distance_m': 422.0527241400528, 'property_type': 'Social/Meeting Hall', 'is_epb': False}, {'building_id': '6149', 'distance_m': 426.5377878980397, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2160', 'distance_m': 437.0338125910875, 'property_type': 'Other - Entertainment/Public Assembly', 'is_epb': False}, {'building_id': '6146', 'distance_m': 461.60624267586, 'property_type': 'Multifamily Housing', 'is_epb': False}]",0.0,70.0
cluster_4872,4872,Office,16,17,4428190.0,162967.65576,11070.475,331.14368041806904,453.9536043680178,0,0.0,6325183.456799999,0,2,5,"[{'building_id': '5668', 'distance_m': 116.53374489029831, 'property_type': 'Office', 'is_epb': False}, {'building_id': '4869', 'distance_m': 142.79276543305846, 'property_type': 'Office', 'is_epb': False}, {'building_id': '4877', 'distance_m': 241.59645325367097, 'property_type': 'Office', 'is_epb': False}, {'building_id': '4873', 'distance_m': 244.324969395413, 'property_type': 'Office', 'is_epb': False}, {'building_id': '4867', 'distance_m': 290.3505072659541, 'property_type': 'Office', 'is_epb': False}, {'building_id': '4855', 'distance_m': 317.68174194391355, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5441', 'distance_m': 324.7346497540076, 'property_type': 'Office', 'is_epb': False}, {'building_id': '6184', 'distance_m': 327.7509539287933, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '4876', 'distance_m': 327.755535999191, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5662', 'distance_m': 352.1678264452299, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5889', 'distance_m': 401.44457361954966, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '4886', 'distance_m': 423.21434776618423, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '4885', 'distance_m': 439.4150958622901, 'property_type': 'Retail Store', 'is_epb': False}, {'building_id': '4875', 'distance_m': 446.06385841158084, 'property_type': 'Office', 'is_epb': False}, {'building_id': '5427', 'distance_m': 448.51825835195206, 'property_type': 'Office', 'is_epb': False}, {'building_id': '4890', 'distance_m': 453.9536043680178, 'property_type': 'Office', 'is_epb': False}]",0.0,70.0
cluster_2189,2189,Multifamily Housing,17,18,1888300.0,56196.88676,4720.75,239.2261615339758,414.51246328720555,0,0.0,1180786.8065999998,0,13,6,"[{'building_id': '2190', 'distance_m': 83.36272720509486, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '5843', 'distance_m': 137.43060829158708, 'property_type': 'Hotel', 'is_epb': False}, {'building_id': '6215', 'distance_m': 153.16104530751977, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2149', 'distance_m': 174.90785171095467, 'property_type': 'Restaurant', 'is_epb': False}, {'building_id': '5636', 'distance_m': 184.56756626629104, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2195', 'distance_m': 208.4882436745658, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2194', 'distance_m': 211.48238437168757, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2196', 'distance_m': 214.86267319974652, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2161', 'distance_m': 217.78386292231224, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2197', 'distance_m': 245.46192348023604, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '5376', 'distance_m': 255.65392378998678, 'property_type': 'Self-Storage Facility', 'is_epb': False}, {'building_id': '2162', 'distance_m': 279.98475283971084, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '5366', 'distance_m': 281.9370460147386, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2198', 'distance_m': 289.306611489591, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2193', 'distance_m': 300.3213989585732, 'property_type': 'Fitness Center/Health Club/Gym', 'is_epb': False}, {'building_id': '6318', 'distance_m': 413.6196632677871, 'property_type': 'Multifamily Housing', 'is_epb': False}, {'building_id': '2163', 'distance_m': 414.51246328720555, 'property_type': 'Office', 'is_epb': False}]",0.0,70.0
