building_id,building_name,property_type,sqft,current_eui,reduction_needed_pct,recommended_opt_in,penalties_if_default,penalties_if_optin,npv_benefit_of_optin,primary_rationale,analysis_timestamp
2223,douglas (61065),Multifamily Housing,257477.0,40.5,-9.1,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2224,church of scientology of colorado,Worship Facility,42500.0,46.4,9.3,True,58012.0,84065.0,-11928.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2225,2301 blake st,Office,52859.0,73.7,-32.6,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2226,2399 blake st,Office,70262.0,106.9,54.8,True,1347976.0,1893982.0,-232591.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2228,jack kerouac lofts,Multifamily Housing,80000.0,41.5,-6.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2229,diamond at prospect (dm03),Multifamily Housing,153618.0,45.8,3.5,False,36868.0,113063.0,-51462.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2230,prospect park,Office,37616.0,49.4,2.2,True,10721.0,19034.0,-4845.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2233,watertower lofts,Multifamily Housing,102361.0,78.3,43.6,True,1151561.0,1605635.0,-189333.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2234,ajax lofts,Multifamily Housing,69776.0,46.6,5.2,False,27213.0,77033.0,-33354.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2235,griffis union station,Multifamily Housing,373403.0,39.0,-13.3,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2237,flour mill lofts,Multifamily Housing,84597.0,71.5,38.2,True,738532.0,1062369.0,-146218.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2240,metro (mt068),Multifamily Housing,503065.0,33.8,-30.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2243,amli riverfront park,Multifamily Housing,259322.0,35.6,-24.2,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2244,125010 - premier lofts,Multifamily Housing,295267.0,44.8,-9.6,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2245,the burlington,Multifamily Housing,44144.0,73.0,13.8,True,143689.0,205093.0,-27205.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2246,parise,Retail Store,25020.0,50.1,13.2,False,24770.0,75961.0,-34575.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2247,stadium lofts,Multifamily Housing,56250.0,47.3,6.6,False,26156.0,80212.0,-36510.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2249,zi lofts,Multifamily Housing,80000.0,45.0,-81.6,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2250,the battery on blake,Multifamily Housing,158210.0,47.4,-16.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2251,twentyone 01,Multifamily Housing,295729.0,44.8,-12.3,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2252,wazee exchange,Office,69652.0,49.9,3.0,True,47015.0,48060.0,5564.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2253,"1981 blake st, denver, co 80202",Financial Office,55841.0,60.5,20.2,True,240396.0,313380.0,-22986.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2254,co - sunset towers: sunset towers,Multifamily Housing,69366.0,73.9,40.2,True,704412.0,947678.0,-89646.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2255,one wynkoop plaza,Multifamily Housing,59983.0,55.8,20.8,True,225836.0,320069.0,-41105.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2256,u-haul moving & storage at mile high station (935061),Self-Storage Facility,45672.0,8.0,-6.3,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2257,leprino foods company denver corporate,Manufacturing/Industrial Plant,160126.0,155.0,100.0,True,7356989.0,7520478.0,870658.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2258,academia ana marie sandoval,K-12 School,66404.0,61.1,21.4,True,222121.0,400151.0,-105211.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2259,bryant webster,K-12 School,64800.0,68.8,30.2,True,489888.0,620006.0,-32631.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2261,tejon heights,Multifamily Housing,35977.0,43.1,0.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2262,highland lofts,Multifamily Housing,36258.0,36.6,-20.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2263,shoshone lofts at highlands condominiums,Multifamily Housing,38643.0,59.8,26.1,True,183747.0,277302.0,-46269.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2264,north central: guadalupe senior apts.,Multifamily Housing,31266.0,42.7,-3.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2265,skyline lofts hoa,Multifamily Housing,30000.0,59.2,25.3,True,172800.0,207000.0,-2621.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2266,centric lohi by windsor,Multifamily Housing,352056.0,55.4,7.0,True,570331.0,631588.0,30576.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2267,city view lofts,Multifamily Housing,32652.0,33.9,-30.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2268,bstreet,Multifamily Housing,60499.0,45.3,2.4,True,29947.0,30612.0,3544.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2269,the residences at highlands crossing,Multifamily Housing,53662.0,40.8,-8.3,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2272,prospect on central,Multifamily Housing,68964.0,36.2,-22.1,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2276,the overlook - 2525 15th st.,Multifamily Housing,26934.0,41.5,-6.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2277,highland bridge lofts,Multifamily Housing,52980.0,21.6,-104.6,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2278,line 28 at lohi (lz20),Multifamily Housing,116708.0,84.7,47.9,True,1652585.0,2179639.0,-177106.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2279,the spearly center,Residential Care Facility,32827.0,51.0,-36.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2280,tallmadge boyer block,Multifamily Housing,29959.0,65.5,32.5,True,199078.0,293538.0,-44879.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2281,highland court residences ha,Multifamily Housing,27483.0,32.2,-37.3,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2283,"2828 zuni st, denver, co 80211, usa",Multifamily Housing,90283.0,46.3,4.5,True,60941.0,87213.0,-11724.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2284,confluence heights,Multifamily Housing,41073.0,49.1,10.0,False,32037.0,92579.0,-40630.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2285,wheeler block,Office,39116.0,51.1,5.5,True,47526.0,50381.0,4257.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2286,1441 central,Multifamily Housing,82353.0,41.3,-7.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2288,hampton inn & suites denver - speer blvd.,Hotel,49600.0,67.9,10.0,False,63984.0,155149.0,-59687.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2289,2401 w 15th st. (yardi api),Office,49401.0,93.9,18.8,True,208966.0,402223.0,-118601.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2291,commons park west,Multifamily Housing,394447.0,57.1,15.1,True,1218841.0,1560432.0,-94990.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2293,highlands masonic temple association,Social/Meeting Hall,32775.0,50.4,34.5,True,219756.0,262331.0,-2635.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2294,the gardens at st elizabeth,Senior Living Community,231609.0,56.9,-11.2,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2295,alexan julian (lx108),Multifamily Housing,221585.0,39.5,-11.9,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2296,park church,Worship Facility,32452.0,52.0,-0.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2298,fairview place residences,Multifamily Housing,53094.0,47.0,6.0,True,66898.0,68385.0,7917.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2299,julian 32,Multifamily Housing,81572.0,79.6,27.6,False,398887.0,825509.0,-269871.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2300,st dominic church,Worship Facility,27782.0,53.3,21.0,True,140021.0,143133.0,16571.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2301,veterans apartments,Multifamily Housing,29259.0,65.3,32.3,True,195743.0,283988.0,-40606.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2304,north high school,K-12 School,467686.0,47.1,-1.9,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2305,valdez,K-12 School,78766.0,54.6,12.1,True,166590.0,239134.0,-32599.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2307,lohi gold,Multifamily Housing,125989.0,31.5,-40.3,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2313,speer lofts home owners association,Multifamily Housing,29302.0,59.2,13.2,True,72083.0,105136.0,-15387.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2314,mark iii,Multifamily Housing,37463.0,44.3,-2.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2315,clay street residences,Multifamily Housing,56118.0,70.5,37.3,True,505062.0,678916.0,-63815.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2316,decatur point apartments,Multifamily Housing,187392.0,43.4,-1.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2317,2727 bryant st.,Office,30954.0,55.5,13.0,True,69647.0,102520.0,-15563.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2318,"us motel downtown, inc.",Hotel,74195.0,132.5,53.9,True,1890860.0,2436861.0,-159170.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2320,cec middle college,K-12 School,137352.0,74.2,35.3,True,1087828.0,1655366.0,-284176.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2321,"1248as - denver, co",Supermarket/Grocery Store,49293.0,163.0,-0.9,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2323,edison elementary,K-12 School,59760.0,84.2,43.0,True,882058.0,995124.0,33361.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2326,highland 32 - co (bs44),Multifamily Housing,146335.0,43.1,-13.2,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2331,cottage hills,Multifamily Housing,156020.0,75.5,40.9,True,1872240.0,2217668.0,-9405.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2339,sprouts farmers market,Supermarket/Grocery Store,28460.0,194.5,15.5,False,186982.0,394057.0,-131620.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2340,26807-denver/26th&sheridan blvd ii,Self-Storage Facility,54000.0,5.7,-35.1,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2342,st. mary magdalene roman catholic church,Worship Facility,29833.0,64.5,34.7,True,154386.0,307399.0,-95400.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2343,dayspring villa,Senior Living Community,44200.0,65.4,3.2,False,13923.0,42697.0,-19434.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2344,francis heights,Multifamily Housing,268406.0,81.2,45.6,True,3015541.0,4568270.0,-772314.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2347,colo christian,Residential Care Facility,97213.0,39.9,-58.6,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2348,little sisters of the poor,Senior Living Community,109639.0,125.3,49.5,True,2057376.0,3126904.0,-534535.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2349,villas at sloan's lake,Multifamily Housing,64800.0,61.5,23.3,True,258552.0,426254.0,-92515.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2351,the elements ml089,Multifamily Housing,116700.0,48.7,9.2,False,78773.0,241569.0,-109954.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2352,co - brandon courtyard: co - brandon courtyard,Multifamily Housing,80000.0,53.2,16.9,True,270000.0,331200.0,-9995.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2353,sloan's lake medical center,Other/Specialty Hospital,162189.0,86.3,-110.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2354,1555 stuart,K-12 School,34000.0,86.5,44.5,True,497250.0,602140.0,-12464.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2355,colfax elementary,K-12 School,42647.0,74.1,35.2,True,463146.0,512020.0,25517.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2356,denver metro village,Multifamily Housing,167296.0,59.6,25.8,True,614813.0,1185125.0,-350349.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2359,1525 raleigh street,Office,50058.0,65.7,26.5,True,287583.0,400664.0,-47072.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2360,diamond hill building a,Medical Office,92000.0,71.2,15.2,True,273240.0,457056.0,-102735.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2361,diamond hill building b,Office,92000.0,60.2,17.9,True,346380.0,457056.0,-37318.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2362,diamond hill building c-d,Office,230000.0,66.6,26.4,True,1428300.0,1862080.0,-136487.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2364,riverside church,Worship Facility,151150.0,51.0,17.5,True,362760.0,618808.0,-145430.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2365,familystar montessori school,Pre-school/Daycare,38846.0,37.8,-2.9,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2366,children's museum of denver at marsico campus,Museum,43339.0,100.4,27.3,True,367948.0,546245.0,-85759.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2367,element 47,Multifamily Housing,275536.0,51.8,6.9,True,446368.0,456288.0,52825.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2371,zocalo condos,Multifamily Housing,52950.0,41.2,-8.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2372,"tucc, the urology center of colorado",Other - Specialty Hospital,56349.0,205.9,19.8,True,666045.0,1054966.0,-205512.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2373,frontview 40,Multifamily Housing,31734.0,46.9,5.8,True,29513.0,39414.0,-3552.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2374,brown international academy,K-12 School,78829.0,54.6,12.1,True,191554.0,239325.0,-10398.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2375,boulevard condos,Multifamily Housing,41786.0,59.7,26.0,True,212482.0,297934.0,-36203.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2376,cheltenham elementary,K-12 School,80599.0,59.9,19.9,False,213990.0,441199.0,-143579.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2377,liberty,Multifamily Housing,25687.0,105.0,57.9,True,587975.0,718414.0,-19625.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2378,empower field at mile high,Stadium (Open),1800000.0,47.8,-73.2,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2380,turntable studios,Multifamily Housing,94000.0,54.3,13.8,True,266490.0,324300.0,-7893.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2383,comcast 1601 mile high stadium circle,Office,39690.0,685.0,93.5,True,8087234.0,11697516.0,-1649880.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2384,adrianna abarca,Social/Meeting Hall,31075.0,5.1,-611.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2385,co - sunset park apartments: sunset park apartments,Multifamily Housing,189228.0,63.5,30.4,True,1064408.0,1679966.0,-323835.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2386,"blake street terrace (tax assessor 1836, street address 1860)",Office,111552.0,82.9,34.3,True,886838.0,1457315.0,-313655.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2387,blake building - 2387,Office,29156.0,53.9,10.4,True,73473.0,75106.0,8695.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2388,rocky mountain warehouse lofts,Multifamily Housing,86400.0,55.7,11.1,False,101088.0,246413.0,-95232.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2392,grand central building,Office,46650.0,55.2,15.4,True,169340.0,182402.0,12946.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2393,streetcar stables lofts,Multifamily Housing,143500.0,78.5,13.1,True,665122.0,679903.0,78713.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2394,franklin lofts,Multifamily Housing,91821.0,29.5,-49.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2395,titanium lofts,Multifamily Housing,55374.0,55.7,1.4,False,6645.0,20378.0,-9275.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2396,1755 blake,Office,123131.0,45.7,-15.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2397,1730 blake street,Office,65114.0,46.4,-9.7,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2399,lodo towers - 1401 17th st,Office,209017.0,49.5,-20.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2401,lodo towers - guaranty bank building 1331 17th st.,Office,224896.0,40.7,-30.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2402,market center,Office,127183.0,66.5,-17.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2403,barclay towers,Multifamily Housing,350030.0,33.6,-31.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2405,jp - jp plaza,Office,62825.0,99.8,46.8,True,1063941.0,1349607.0,-73168.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2406,"carter rice building, llc",Office,29661.0,89.0,45.7,True,369724.0,555313.0,-91034.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2408,millennium financial center,Office,136169.0,65.2,-22.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2409,the barth hotel,Senior Living Community,32000.0,77.6,18.4,True,111360.0,210496.0,-60257.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2410,the oxford hotel,Hotel,140964.0,66.4,8.0,False,112066.0,343670.0,-156427.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2411,1660 wynkoop,Office,66120.0,78.6,24.2,True,427466.0,577889.0,-56542.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2412,kansas plow,Office,29659.0,44.4,-8.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2413,sugar building,Office,97567.0,81.4,19.3,True,619063.0,704629.0,18693.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2415,sugar cube,Multifamily Housing,149755.0,60.5,5.1,False,94346.0,213551.0,-77031.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2417,larimer place,Multifamily Housing,379410.0,54.2,9.6,True,717085.0,907549.0,-47765.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2418,16m,Mixed Use Property,218358.0,58.5,-13.7,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2421,elephant corral,Office,60169.0,38.2,-26.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2423,palace lofts - 1499 blake,Multifamily Housing,215338.0,41.1,-29.2,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2424,edbrooke lofts condominium association,Multifamily Housing,78214.0,53.6,14.9,True,211178.0,287828.0,-29690.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2426,west end lofts condominiums,Multifamily Housing,63945.0,43.4,-1.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2428,one union station,Office,116125.0,119.0,36.2,True,1734908.0,2302294.0,-196555.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2432,ice house condominiums,Multifamily Housing,203570.0,72.2,19.3,True,1273330.0,1301627.0,150691.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2435,1515 wynkoop,Office,314599.0,52.1,-1.9,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2436,1900 16th st (brightly),Office,436848.0,48.6,-15.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2437,davita world headquarters - 2000 16th,Office,300794.0,51.6,-34.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2439,balfour at riverfront park,Senior Living Community,430352.0,68.6,17.9,True,2381998.0,2434932.0,281896.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2441,the station at riverfront park,Multifamily Housing,239778.0,43.6,-1.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2443,the creekside lofts - 1440 little raven,Multifamily Housing,122413.0,37.3,-18.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2445,museum of contemporary art denver,Museum,25961.0,118.1,23.8,True,205222.0,335572.0,-71319.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2446,the delgany lofts- 1401 delgany,Multifamily Housing,80487.0,41.1,-18.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2447,monarch mills,Multifamily Housing,75510.0,59.9,26.2,True,402091.0,545333.0,-54433.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2449,waterside lofts - 1401 wewatta,Multifamily Housing,253106.0,49.0,-9.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2452,steelbridge,Multifamily Housing,109522.0,55.3,1.4,False,13143.0,40304.0,-18345.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2454,wewatta wynkoop,Office,362371.0,73.2,28.3,True,3375486.0,3450497.0,399470.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2455,1705 17th st (north wing union station),Office,114945.0,62.3,-7.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2457,the manhattan lofts,Multifamily Housing,208981.0,39.1,-21.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2459,park place (1610 little raven),Multifamily Housing,144862.0,43.6,-1.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2461,glass house condos - 1700 bassett,Multifamily Housing,550651.0,43.9,-0.7,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2462,one riverfront tower/ park at one riverfront - 1620 little raven street,Multifamily Housing,126826.0,45.2,2.2,False,20926.0,58340.0,-25001.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2464,the manhattan,Multifamily Housing,357834.0,41.6,-52.6,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2465,vf corp,Office,285197.0,62.2,22.3,True,1334722.0,1823550.0,-190974.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2466,cadence union station apartments,Multifamily Housing,235549.0,59.4,6.7,True,392189.0,433410.0,21712.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2467,downtown aquarium,Aquarium,110000.0,351.0,26.6,True,3128400.0,4720980.0,-787177.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2468,annex,Aquarium,45000.0,244.3,49.4,True,2149200.0,2496420.0,26806.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2469,river point,Office,50813.0,44.0,-9.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2470,018-denver,Retail Store,94000.0,76.8,43.4,True,1008150.0,1439892.0,-191701.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2480,1055 auraria,Office,28313.0,56.1,13.9,True,72198.0,101587.0,-12587.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2482,1201 auraria parkway,Office,67962.0,36.7,-31.6,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2483,acme lofts,Multifamily Housing,48211.0,45.2,2.2,False,7232.0,22177.0,-10094.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2484,volker,Multifamily Housing,27000.0,56.6,21.9,True,98010.0,154008.0,-29316.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2485,dunkeld-14 co llc,Office,50900.0,57.9,16.6,False,77114.0,224774.0,-99194.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2486,the denver athletic club,Fitness Center/Health Club/Gym,228262.0,75.4,-32.2,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2487,buell theatre,Performing Arts,132202.0,120.3,48.3,True,1564611.0,3533231.0,-1271510.0,Technical infeasibility,2025-07-06 18:11:25.313695+00:00
2489,residences at lawrence street center,Multifamily Housing,73677.0,63.6,30.2,True,361386.0,650715.0,-170997.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2491,robert and judy newman (tramway) building,Performing Arts,133000.0,56.5,-3.2,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2493,1245 champa st-ccd owned-leasedbycosymph,Office,45000.0,131.7,60.4,True,1462050.0,1645650.0,58194.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2497,the diamond cabaret,Bar/Nightclub,32000.0,86.2,-4.3,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
2499,colorado convention center,Convention Center,2200000.0,74.3,41.5,True,26532000.0,31169600.0,63752.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2500,fire station #1 - headqtrs,Fire Station,33442.0,73.8,34.1,True,242287.0,387660.0,-77707.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
2521,polaris at ebert,K-12 School,55250.0,114.7,58.2,True,1409704.0,1695181.0,-26303.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
